likes,body,time
82,"В пятом эпизоде англоязычного подкаста The Naked Pravda шеф-редактор международной версии «Медузы» Кевин Ротрок обсуждает с западными исследователями, как возникают теории заговора и почему многие охотно в них верят.",1579891911
158,Следующий шаг — приготовить в космосе пиццу с ананасами,1579890111
161,"Режиссеру Андрею Звягинцеву пришлось отказаться от съемок фильма, потому что от него требовали поменять финал.",1579888311
201,Мумия говорит mp3 скачать все альбомы,1579886511
119,"Основатель и лидер «Базы» использует псевдонимы Норманнское копье и Римский волк. Издание The Guardian выяснило, что под ними скрывается 46-летний американец с итальянскими корнями Ринальдо Наззаро, который живет в России и может быть связан с российскими властями.",1579884711
196,Как Кремль готовится к голосованию по Конституции.,1579882911
318,"Утром 24 января водитель «КамАЗа» перекрыл движение по Бауманской улице в Москве. Он протестовал против задержек зарплаты и говорил, что у него семеро детей и ему нечем их кормить.",1579881111
137,Когда-нибудь роботы перестанут это терпеть,1579879311
160,"Антон Долин — о новом фильме Греты Гервиг, получившем шесть номинаций на «Оскар»",1579877507
194,"По данным Baza, ряд чиновников мэрии Москвы и высокопоставленных силовиков получили в собственность квартиры в первом доходном доме города в Большом Николоворобинском переулке.

Предполагалось, что жилье в этом доме будут сдавать в аренду, для пополнения московского бюджета. Издание отмечает, что купить эти квартиры по рыночным ценам чиновники не могли.",1579875708
925,В китайском городе Ухань экстренно строят временную больницу на тысячу койко-мест. Уже 3 февраля ее планируют сдать в эксплуатацию. Вот как это выглядит:,1579873967
74,Стрелка удалось задержать,1579872107
75,"Михаил Мишустин сформировал новое правительство 21 января, но у нас есть игра, в которой вы все еще можете успеть стать министром...чего-нибудь.

Предупреждаем: будет непросто",1579870894
121,Пока что лучший флешмоб 2020-го,1579869094
298,"Мэр Москвы Сергей Собянин признал, что в районе строительства Юго-Восточной хорды находятся пятна радиоактивного заражения, о чем ранее говорил экоактивисты.  ",1579867294
160,"Что известно (и неизвестно) о новом коронавирусе 2019-nCoV, который продолжает распространяться в Юго-Восточной Азии:",1579865494
276,Это все мы,1579863694
85,"«Все-таки у нас есть российские законы, и они должны исполняться»",1579861893
81,Импортозамещение,1579860093
83,Инвесторы приготовились,1579858293
72,"Какие российские приложения станут обязательными для предустановки на телефоны, планшеты, компьютеры? 

Отвечает Федеральная антимонопольная служба России",1579856493
62,"Australian Open уже в самом разгаре, а значит, самое время освежить свои знания о теннисе. Для начала, например, вспомнить, какого цвета мяч!

Это партнерский тест",1579854693
67,"По данным «Коммерсанта», основатель и владелец компании Faberlic Алексей Нечаев возглавит новую партию праволиберального толка. У нее пока нет названия, первый съезд намечен на 1 марта.

В планах у партии участие в выборах в 20 регионах России в 2020 году, а в 2021-м — в выборах в Госдуму",1579853425
514,"Что происходит в 11-миллионном городе, блокированном из-за вируса",1579851625
182,Общее число заболевших превысило 830 человек.,1579849825
416,Скучали? ,1579848025
63,"Все закончилось тем, что стрелявший мужчина сдал оружие. Он требовал, чтобы его пропустили в офис бывшего президента. В результате никто не пострадал.",1579846583
88,"По информации Znak.com, двое 14-летних школьников из закрытого города Снежинск Челябинской области, возможно, планировали взрыв в школьной столовой.",1579845110
85,"Спустя неделю в Tilda признали, что служба модерации превысила свои полномочия. Создатели сайта о «ростовском деле» заявили, что на этом конфликт с сервисом исчерпан",1579842710
200,"«Дылда» также была отмечена призами за лучшую режиссерскую, операторскую работу и лучшую работу художника.",1579840310
340,«Победе» менее выгодно заправляться в базовом аэропорту компании — Внуково — чем в других странах. Даже с учетом скидок за большие объемы,1579837910
92,"Многодетная мама из города Кудымкар 23 января задушила детей, а затем попыталась покончить с собой, но ее спасли.",1579835510
277,Самые быстрые большие пальцы на Диком Западе,1579833110
42,"С 23 января в России ограничен доступ к нидерландскому зашифрованному почтовому сервису StartMail. В ФСБ сообщили, что с адресов StartMail рассылались сообщения об угрозах взрывов в 16 регионах России. ",1579830710
252,"Соседями России по рейтингу стали Кения, Папуа-Новая Гвинея, Парагвай и Уганда.",1579828310
120,"В этой статистике не учитывались данные о людях, проживающих в Крыму, а также на территориях Луганской и Донецкой областей",1579825910
251,"«Мы не боремся с наличием самих камер, которые просто стоят и пишут, а мы боремся с тем, что на камерах точно можно отличить, что вы — это вы, идете к конкретной точке, в конкретное время», — пояснила Попова",1579824110
108,"«У нас тесные рабочие отношения с нашими украинскими партнерами, и мы не хотим их обижать», — сказал Хейдон.",1579822310
359,Если свидание оказалось неудачным,1579820510
318,🤔🤔🤔,1579818710
164,Видеодизайнер «Медузы» Андрей Першин анимировал настенные панно на улицах Ижевска — в том числе мозаику на здании «Удмуртэнерго» и рисунки на стенах бывшего «Детского мира» и центрального автовокзала,1579816910
187,Как легко собрать инвестиционный портфель — рассказывают ведущие подкаста «Калькулятор». Самый простой вариант в России — открыть индивидуальный инвестиционный счет и купить государственные облигации. Но есть и другие варианты.,1579815109
1259,"«Сегодня мы, граждане Российской Федерации, заявляем, что на наших глазах в стране происходит конституционный переворот. Мы уверены, что цель этого переворота — пожизненное сохранение у власти Владимира Путина и его коррумпированного режима. Для этого придумана спецоперация по незаконному переписыванию Конституции». Так начинается «манифест граждан России», опубликованный в «Новой газете». ",1579813309
90,Почему — в компании не объяснили.,1579811509
348,Кто-то сомневался?,1579809709
131,"Всемирная организация здравоохранения считает, что новый вирус в Китае — это ЧП пока только для самого Китая, а не для всего мира",1579807909
94,"В пятом эпизоде подкаста «Истории кино» кинокритики Антон Долин и Владимир Захаров обсуждают азиатские фильмы. Ведущие выясняют, как Венецианский фестиваль открыл западному зрителю Азию, почему «Джон Уик» — это типичный гонконгский боевик и почему в японских ужастиках нет почти ничего японского. ",1579807643
100,"Кто покупатель, неизвестно",1579805843
222,"В 2019 году в России были проданы 192 Rolls-Royce и 142 Lamborghini. Это вдвое больше, чем годом раньше",1579804043
49,Аркадий Волож объяснил продажу небольшой части своих акций «Яндекса»,1579802243
266,"До глобальной катастрофы осталось 100 секунд (ну, не буквально)",1579800443
211,"Страны с «особой ответственностью за цивилизацию» по версии Путина: 

Россия
Китай
США
Франция
Великобритания 

Страны без «особой ответственности за цивилизацию» по версии Путина: 

Все остальные.",1579799482
112,Хаха!,1579797682
136,Ну все. Или еще нет?,1579795882
794,"Что происходит в 11-миллионном городе, блокированном из-за вируса",1579794126
132,"«[Иссахар] считает, что обращения мамы и руководства Израиля достаточно», — сказала уполномоченный по правам человека Татьяна Москалькова",1579792282
81,Juice Wrld умер 8 декабря в Чикаго. Официальная причина смерти — случайная передозировка оксикодона и кодеина,1579790481
329,"Фермер Влад Балашов уже 30 лет живет в Австралии. Свои владения он называет Балашихой. Его дом стал убежищем для вомбатов, кенгуру и ехидн, которые укрываются там от пожаров",1579788681
131,"Население Хуангана — 7,5 миллиона человек. С этим городом прервано железнодорожное и автобусное сообщение — как и с Эчжоу, расположенным неподалеку.",1579786881
100,"В 2018 году Андрей Белоусов был одним из авторов «майского указа», согласно которому российская экономика должна стать пятой в мире. Предыдущее правительство с этой задачей не справилось, и теперь Белоусов, став первым вице-премьером, будет решать ее сам.

Кто он такой, что именно ему нужно сделать и есть ли у него шансы на успех (спойлер: вряд ли):",1579785081
274,"Премьера на «Медузе» Журналистка Катерина Гордеева выпустила фильм «Афган. Человек (не) вернулся с войны» — историю советских солдат, которые вернулись с войны в Афганистане, но так и не смогли прекратить воевать — теперь уже в своей собственной стране",1579783281
89,Будьте здоровы!,1579781481
229,Главное — это найти себя,1579779681
157,"Как выглядит сейчас Ухань — город, откуда началось распространение нового типа коронавируса:",1579777881
206,"На китайскую провинцию Хубэй приходятся все 17 зафиксированных к 23 января смертей от нового коронавируса. Из административного центра региона — города Ухань — запрещен выезд, закрыты все аэропорты и железнодорожные станции. Граничащая с Китаем Амурская область объявила режим повышенной готовности",1579776561
132,"Владимир Путин встретился в Израиле с матерью Наамы Иссахар, которая была осуждена в России на семь с половиной лет колонии за контрабанду гашиша. 

Ожидалось, что Путин объявит о помиловании Иссахар.",1579774761
251,"Передача украинских железных дорог в управление Deutsche Bahn, по словам премьер-министра Алексея Гончарука, «должна показать, что Украина беспрецедентно открыта для инвестиций, для мира, для новых стандартов».",1579772961
129,"Депутаты Госдумы приняли в первом чтении законопроект о поправках в Конституцию, предложенный Путиным. «За» проголосовали 432 человека, против не выступил никто.",1579771161
464,"49-летняя сестра премьера Мишустина, Наталия Стенина, владеет недвижимостью в Москве и Подмосковье, общая стоимость которой превышает один миллиард рублей. Это, в частности, квартира площадью более 170 квадратных метров в Хамовниках и дом и земельный участок в в коттеджном поселке Agalarov Estate.",1579769361
61,"iPad компактный, но при этом может полностью заменить рабочий компьютер. Вот несколько примеров, как это бывает. Это промо",1579767561
52,"Двум министрам из правительства Медведева нашли новую работу. Максим Топилин возглавил Пенсионный фонд, Вероника Скворцова стала руководителем Федерального медико-биологического агентства",1579766210
699,"Новый министр культуры Ольга Любимова после назначения скрыла свои записи в блоге kropalik в «Живом журнале» — в частности, пост от 2008 года, на который обратили внимание СМИ и блогеры.

В нем Любимова признается, что она «ни хрена не культурный человек» и не любит оперу, балет, классическую музыку и музеи.",1579764409
506,"Куда именно уехал Долгополов, пока неизвестно",1579762609
169,"«Сам Габышев закрылся в доме, сотрудники полиции предприняли попытку взломать дверь, но после его предупреждения о вызове адвоката отказались от этой идеи», — рассказал координатор «Правозащиты Открытки» Алексей Прянишников.",1579762195
90,Вот какие российские приложения ФАС предлагает предустанавливать на гаджеты,1579758101
115,🍅🥔🥕🍎🍌,1579754500
101,"Матвиенко подчеркнула, что «речь должна идти не об „охоте на ведьм“, а о надежном обеспечении суверенитета России, устранении малейших лазеек для вмешательства во внутренние дела нашей страны»",1579750900
622,134-е место в «Индексе демократии» Россия делит с республикой Конго.,1579747300
366,"Открытое письмо подписали актриса Лия Ахеджакова, художник-мультипликатор Гарри Бардин, член-корреспондент РАН Александр Белавин, писатель Дмитрий Быков и другие.",1579745500
104,КПРФ подумала и решила поддержать законопроект президента РФ о поправках в Конституцию,1579743700
51,"Главой пресс-службы правительства стал Борис Беляков, ранее работавший пресс-секретарем Михаила Мишустина в Федеральной налоговой службе.

Мишустин сегодня также подписал распоряжение о новой структуре аппарата правительства.",1579741900
109,"«В декабре 2014 года появилась фейковая новость о том, что карты Visa перестанут работать в 00 часов 00 минут. Эта новость привела к массовой выемке кэша из банкоматной сети Сбербанка. Мы узнали о том, что ряд банкоматов стоят пустые без денег. У людей начиналась паника»",1579740100
176,🚗🚀,1579738300
57,Когда пришел новый генпрокурор.,1579736500
66,"Название выберут в марте. Варианты предлагали американские школьники, и победитель будет наблюдать за запуском марсохода с мыса Канаверал в июле 2020-го. Ну а у нас собственное голосование!",1579734700
195,"В этом смысле съемка на айфон здесь — не столько заявка на пижонский киноязык, сколько способ стать равным своим персонажам: Маша или Петя все время в кадре, а Боря (режиссер) или Даша (оператор Дарья Лихачева) все время за кадром, тут же рядом. Они такие же герои",1579732900
202,"Жителей китайского города Ухань, откуда началось распространение нового типа коронавируса, попросили не покидать город (а еще лучше — свои дома)",1579731100
108,"Политологи, экономисты и ученые рассуждают, чего ждать от нового правительства",1579729300
126,"В Нью-Йорке начинаются судебные слушания по делу Харви Вайнштейна. В октябре 2017 года успешного кинопродюсера обвинили в сексуальных домогательствах и насилии над десятками женщин. За следующие два года число этих женщин выросло до сотни, по всему миру началось движение #MeToo, а сам Вайнштейн остался без семьи, друзей, карьеры и значительной части состояния. Теперь ему грозит пожизненное лишение свободы, но он по-прежнему уверен в своей невиновности.",1579727500
63,Должность убитого начальника ингушского центра «Э» занял его младший брат,1579725700
91,Неужели эпопея «Брекзит» близка к завершению?,1579725492
76,Основатель и гендиректор «Яндекса» Аркадий Волож продаст примерно 4% принадлежащих ему акций компании. На рынке они стоят 90 миллионов долларов,1579723692
130,"Владимир Путин предложил внести в Конституцию точечные и при этом радикальные изменения. Как они будут работать? Кто их принимает и каким будет всеобщее голосование? Что будет влиятельнее — Госсовет или Совет безопасности? Пойдет ли транзит власти в России по модели Казахстана? Зачем президент ограничивает свободу судей?

Эти темы шеф-продюсер студии подкастов «Медузы» Александр Садиков обсуждает в специальном эпизоде «Текста недели» со спецкором издания Андреем Перцевым, который написал пошаговый разбор послания президента, и социологом, преподавателем «Шанинки» Константином Гаазе.",1579723570
162,"Брянский областной суд отправил на повторное рассмотрение приговор, вынесенный трансгендерной женщине Мишель. Ее хотели посадить на три года по делу о распространении порнографии из-за эротических рисунков в ВК.",1579721770
123,Решение вступает в силу немедленно,1579720203
235,За сутки умерших от нового вируса в Китае стало почти вдвое больше,1579719160
313,"Сегодня Владимир Путин прокомментировал предложенные им поправки в Конституцию. Президент снова выступил против введения в России парламентской республики. Доказывая преимущества президентского правления, Путин сослался на зарубежный опыт — и сделал сразу несколько заявлений, которые либо не соответствуют действительности, либо выглядят очень спорно.",1579717360
114,"Путин не хочет быть наставником следующего президента России. Ну, или говорит, что не хочет",1579715560
53,"Вышел второй выпуск подкаста «Ты же мать». Ведущие Александра Довлатова, Анастасия Хартулари и Настя Красильникова обсуждают те самые девять месяцев и все, что с ними связано (в том числе мифы и стереотипы).

В эпизоде:

🤔 Что такое «активная стадия планирования» и почему рожать ребенка удобнее весной и летом?

💑 «Дорогой, я беременна!» Как сказать мужу, что скоро ваша семья станет больше? И почему этот момент не всегда такой романтичный, как в кино?

👩‍👧‍👦 Пирожок и стручок. Почему родители иногда хотят ребенка определенного пола? Например, чтобы снять «семейное проклятье»! (Что?)

🤓 Лайфхаки, которые спасли нас в беременность: ботинки без шнурков, огромная подушка и молочная кухня.",1579713760
64,General Motors представила маршрутку,1579711960
61,"NYT нашла «явные параллели» между разными катастрофами 737 MAX 2018-19 годов и «боинга» предыдущей модели, разбившегося в Амстердаме в феврале 2009 года. По версии издания, причина — в неисправном высотомере, хотя изначально винили экипаж",1579710160
65,Только попробуйте не взбеситься!,1579708360
100,"23 января Владимир Путин встретится с матерью Наамы Иссахар, осужденной в России на 7 с половиной лет по делу о контрабанде гашиша.

Встреча пройдет при участии главы израильского правительства Биньямина Нетаниягу и патриарха Иерусалимского и всея Палестины Феофила III.",1579706560
130,"В нидерландском городе Ассен начался судебный процесс над 68-летним Геррит-Яном ван Дорстеном и 58-летним Йозефом Бруннером. Их обвиняют в том, что они больше 30 лет держали девятерых детей взаперти из-за «нечистых духов».

Они находились в изоляции с самого рождения и никогда не были зарегистрированы в реестре населения, не посещали школу и не контактировали с внешним миром.

Ван Дорстен наказывал своих детей, а его сго сын и дочь также заявили об изнасилованиях.",1579704760
82,Талантливый мистер Мишустин,1579702960
262,"Вчера вечером комик Александр Долгополов сообщил в своем инстаграме, что его шутками заинтересовалась полиция. По словам стендапера на него теперь «охотится целое государство». Продажу билетов на ближайшие выступления Долгополова приостановили.

Возможная причина проверки, которую проводит полиция, — заявление об оскорблении чувств верующих, которое подал на стендапера житель города Орехово-Зуево.

Самому Долгополову неизвестно,какая часть его выступления заинтересовала МВД. Смягчать свои шутки из-за случившегося он не намерен.",1579701160
68,Бывший генпрокурор России Юрий Чайка едет на Кавказ. Его предшественник на посту полпреда президента в СКФО — Александр Матовников — стал заместителем главнокомандующего Сухопутными войсками РФ.,1579699360
124,"Актер Терри Джонс, известный по участию в британской комик-группе «Монти Пайтон», умер в возрасте 77 лет, сообщил его агент",1579697560
80,"Как пишет Bloomberg, новый бюджетный айфон внешне будет похож на iPhone 8 с диагональю 4,7 дюйма. По данным издания, его должны показать уже в марте.",1579695760
257,Как будто холодов было недостаточно,1579693960
749,Спецкор «Медузы» Иван Голунов потребовал официальных извинений от имени государства за незаконное уголовное преследование,1579692160
147,"План такой: отправить к затонувшему «Титанику» подлодку, а затем пробить его обшивку подводным роботом и извлечь беспроводной телеграф — тот самый, с которого корабль передавал сигнал бедствия.",1579690360
74,"В состав нового правительства не вошли сразу несколько человек, во многом определявших лицо правительства Дмитрия Медведева — в частности, Дмитрий Козак, Вероника Скворцова и Виталий Мутко (про Владимира Мединского уже был отдельный материал).

Чем запомнились эти люди:",1579688560
57,"Саудовская Аравия может быть причастна к взлому телефона основателя Amazon, миллиардера Джеффа Безоса. Что именно похитили с телефона и как это использовали, неизвестно.",1579686760
68,"Бывший министр здравоохранения Вероника Скворцова станет главой Росздравнадзора, а вице-премьер Максим Акимов, курировавший связь, возглавит «Почту России».

Ему предлагали стать губернатором Калужской области, но он отказался.",1579684960
125,"Помимо Белоруссии и Киргизии, в список вошли Эритрея, Мьянма, Нигерия, Судан и Танзания",1579683160
56,❗️Члены Совфеда проголосовали за назначение Игоря Краснова на должность генерального прокурора РФ.,1579681360
126,"Пожилые люди становятся жертвами домашнего насилия, но часто не говорят об этом, забирают заявления из полиции или просто не могут постоять за себя из-за серьезных проблем со здоровьем. MeduzaCare объясняет, как государство и общество могут улучшить ситуацию.",1579680685
97,"Либертарианцы отозвали заявку на проведение 1 февраля митинга в Москве против конституционной реформы. По словам члена партии Игоря Ефремова, заявка была подана «на всякий случай, чтобы оставить себе возможность провести митинг, если тема будет иметь достаточный резонанс». Акцию на проспекте Сахарова уже согласовали, о чем мэрия сообщила в день подачи заявки.",1579678885
105,"Коллекторские агентства могут получить право взыскивать с граждан просроченные долги по ЖКХ. Такую статью добавили в новую версию законопроекта о деятельности по возврату просроченной задолженности физлиц, пишет «Коммерсант» со ссылкой на источники.",1579677085
244,Грета Тунберг — в Давосе,1579675285
889,"Управление МВД по Московской области направило запрос в петербургский стендап-клуб HopHead, где выступал комик Александр Долгополов.

Полицию интересуют «полные сведения о лице, выступающем на видео „Александр Долгополов — Новый час шуток“»",1579673485
138,"Глава ПФР Антон Дроздов рассказал «Российской газете», что в этом году на пенсию не выйдут 800 тысяч из-за увеличения пенсионного возраста. При этом, по его словам, за счет многодетных матерей станет больше тех, кто уйдет на пенсию досрочно. ",1579671685
92,"Новое правительство, заявил Путин, получилось ""очень сбалансированным""",1579669285
79,Плюс еще один игрок «Зенита» в «Сочи»,1579666885
84,"54-летний иеговист из поселка Раздольное получил условный срок. По версии следствия, он «созывал массовые собрания, организовывал вступления, распространял литературу экстремистского содержания, осуществлял проповедническую деятельность». Прокуратура просила для него семь лет колонии.",1579663558
59,"«Приостановка отменена. Хотя мы пока не вышли на те объемы экспорта, которые прописывались нами в бизнес-плане. Но сам экспорт у нас не под запретом», — заявил председатель концерна «Белнефтехим» Андрей Рыбаков. При этом он добавил, что Белоруссия продолжает искать альтернативу российской нефти. ",1579659958
87,"Сенатор Вячеслав Мархаев выступил в Совете федерации и заявил о противоправных действиях полиции при задержании протестующих на митинге в Улан-Удэ 12 сентября 2019 года.

МВД подало иск о защите деловой репутации — и выиграло дело",1579656358
210,Обещанный Путиным доступный интернет,1579652758
112,Бернар Арно возглавлял список богатейших людей мира всего четыре дня,1579649158
118,Александр Емельяненко снова пьет и хулиганит,1579645558
